Ethernet Type,Packet Length,Service,Source IP,Destination IP,Source Port,Destination Port,Protocol,TCP Flags,Checksum,TCP Window Size,ICMP Type,class
IPv4,54,TCP,192.168.1.5,192.168.1.4,110,39528,TCP,0x0014,0xd828,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3296,56242,TCP,0x0014,0x65c0,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,4215,36416,TCP,0x0014,0x96a6,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,36160,5375,TCP,0x0002,0x3dc8,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,5375,36160,TCP,0x0014,0xa282,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,50474,6121,TCP,0x0002,0x559d,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,59518,8855,TCP,0x0002,0x9eb9,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,38772,9895,TCP,0x0002,0x926d,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,49618,9786,TCP,0x0002,0x27d8,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,56110,1175,TCP,0x0002,0xe021,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,43642,2799,TCP,0x0002,0xd6fa,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,36508,4775,TCP,0x0002,0xbbd4,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,46300,6279,TCP,0x0002,0x1191,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,6121,50474,TCP,0x0014,0xba59,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,8855,59518,TCP,0x0014,0x0376,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,9895,38772,TCP,0x0014,0xf729,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,9786,49618,TCP,0x0014,0x8c95,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,1175,56110,TCP,0x0014,0x44df,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,2799,43642,TCP,0x0014,0x3bb8,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,4775,36508,TCP,0x0014,0x2092,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,6279,46300,TCP,0x0014,0x764f,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,60408,7748,TCP,0x0002,0x4e55,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,40368,7213,TCP,0x0002,0xa559,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,43080,450,TCP,0x0002,0xd7f6,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,39258,7823,TCP,0x0002,0xdce9,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,59214,2742,TCP,0x0002,0x662e,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,47158,8511,TCP,0x0002,0xe66a,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,54682,7412,TCP,0x0002,0x127c,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,33296,7444,TCP,0x0002,0x3270,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7748,60408,TCP,0x0014,0xb313,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7213,40368,TCP,0x0014,0x0a18,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,450,43080,TCP,0x0014,0x3cb6,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7823,39258,TCP,0x0014,0x41a9,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,2742,59214,TCP,0x0014,0xcaed,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,8511,47158,TCP,0x0014,0x4b2b,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7412,54682,TCP,0x0014,0x773c,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7444,33296,TCP,0x0014,0x9730,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,57934,774,TCP,0x0002,0x550d,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,36528,3193,TCP,0x0002,0x5de2,32120,0,anomaly
