Ethernet Type,Packet Length,Service,Source IP,Destination IP,Source Port,Destination Port,Protocol,TCP Flags,Checksum,TCP Window Size,ICMP Type,class
IPv4,60,UDP,192.168.1.4,192.168.1.5,18301,16775,UDP,0,0xf37f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18302,16776,UDP,0,0xf37d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18303,16777,UDP,0,0xf37b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18304,16778,UDP,0,0xf379,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18305,16779,UDP,0,0xf377,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18306,16780,UDP,0,0xf375,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18307,16781,UDP,0,0xf373,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18308,16782,UDP,0,0xf371,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18309,16783,UDP,0,0xf36f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18310,16784,UDP,0,0xf36d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18311,16785,UDP,0,0xf36b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18312,16786,UDP,0,0xf369,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18313,16787,UDP,0,0xf367,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18314,16788,UDP,0,0xf365,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18315,16789,UDP,0,0xf363,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18316,16790,UDP,0,0xf361,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18317,16791,UDP,0,0xf35f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18318,16792,UDP,0,0xf35d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18319,16793,UDP,0,0xf35b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18320,16794,UDP,0,0xf359,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18321,16795,UDP,0,0xf357,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18322,16796,UDP,0,0xf355,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18323,16797,UDP,0,0xf353,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18324,16798,UDP,0,0xf351,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18325,16799,UDP,0,0xf34f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18326,16800,UDP,0,0xf34d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18327,16801,UDP,0,0xf34b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18328,16802,UDP,0,0xf349,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18329,16803,UDP,0,0xf347,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18330,16804,UDP,0,0xf345,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18331,16805,UDP,0,0xf343,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18332,16806,UDP,0,0xf341,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18333,16807,UDP,0,0xf33f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18334,16808,UDP,0,0xf33d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18335,16809,UDP,0,0xf33b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18336,16810,UDP,0,0xf339,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18337,16811,UDP,0,0xf337,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18338,16812,UDP,0,0xf335,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18339,16813,UDP,0,0xf333,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18340,16814,UDP,0,0xf331,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18341,16815,UDP,0,0xf32f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18342,16816,UDP,0,0xf32d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18343,16817,UDP,0,0xf32b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18344,16818,UDP,0,0xf329,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18345,16819,UDP,0,0xf327,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18346,16820,UDP,0,0xf325,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18347,16821,UDP,0,0xf323,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18348,16822,UDP,0,0xf321,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18349,16823,UDP,0,0xf31f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18350,16824,UDP,0,0xf31d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18351,16825,UDP,0,0xf31b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18352,16826,UDP,0,0xf319,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18353,16827,UDP,0,0xf317,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18354,16828,UDP,0,0xf315,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18355,16829,UDP,0,0xf313,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18356,16830,UDP,0,0xf311,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18357,16831,UDP,0,0xf30f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18358,16832,UDP,0,0xf30d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18359,16833,UDP,0,0xf30b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18360,16834,UDP,0,0xf309,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18361,16835,UDP,0,0xf307,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18362,16836,UDP,0,0xf305,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18363,16837,UDP,0,0xf303,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18364,16838,UDP,0,0xf301,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18365,16839,UDP,0,0xf2ff,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18366,16840,UDP,0,0xf2fd,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18367,16841,UDP,0,0xf2fb,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18368,16842,UDP,0,0xf2f9,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18369,16843,UDP,0,0xf2f7,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18370,16844,UDP,0,0xf2f5,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18371,16845,UDP,0,0xf2f3,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18372,16846,UDP,0,0xf2f1,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18373,16847,UDP,0,0xf2ef,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18374,16848,UDP,0,0xf2ed,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18375,16849,UDP,0,0xf2eb,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18376,16850,UDP,0,0xf2e9,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18377,16851,UDP,0,0xf2e7,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18378,16852,UDP,0,0xf2e5,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18379,16853,UDP,0,0xf2e3,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18380,16854,UDP,0,0xf2e1,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18381,16855,UDP,0,0xf2df,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18382,16856,UDP,0,0xf2dd,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18383,16857,UDP,0,0xf2db,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18384,16858,UDP,0,0xf2d9,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18385,16859,UDP,0,0xf2d7,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18386,16860,UDP,0,0xf2d5,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18387,16861,UDP,0,0xf2d3,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18388,16862,UDP,0,0xf2d1,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18389,16863,UDP,0,0xf2cf,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18390,16864,UDP,0,0xf2cd,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18391,16865,UDP,0,0xf2cb,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18392,16866,UDP,0,0xf2c9,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18393,16867,UDP,0,0xf2c7,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18394,16868,UDP,0,0xf2c5,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18395,16869,UDP,0,0xf2c3,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18396,16870,UDP,0,0xf2c1,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18397,16871,UDP,0,0xf2bf,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18398,16872,UDP,0,0xf2bd,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18399,16873,UDP,0,0xf2bb,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18400,16874,UDP,0,0xf2b9,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18401,16875,UDP,0,0xf2b7,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18402,16876,UDP,0,0xf2b5,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18403,16877,UDP,0,0xf2b3,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18404,16878,UDP,0,0xf2b1,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18405,16879,UDP,0,0xf2af,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18406,16880,UDP,0,0xf2ad,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18407,16881,UDP,0,0xf2ab,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18408,16882,UDP,0,0xf2a9,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18409,16883,UDP,0,0xf2a7,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18410,16884,UDP,0,0xf2a5,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18411,16885,UDP,0,0xf2a3,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18412,16886,UDP,0,0xf2a1,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18413,16887,UDP,0,0xf29f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18414,16888,UDP,0,0xf29d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18415,16889,UDP,0,0xf29b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18416,16890,UDP,0,0xf299,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18417,16891,UDP,0,0xf297,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18418,16892,UDP,0,0xf295,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18419,16893,UDP,0,0xf293,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18420,16894,UDP,0,0xf291,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18421,16895,UDP,0,0xf28f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18422,16896,UDP,0,0xf28d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18423,16897,UDP,0,0xf28b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18424,16898,UDP,0,0xf289,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18425,16899,UDP,0,0xf287,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18426,16900,UDP,0,0xf285,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18427,16901,UDP,0,0xf283,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18428,16902,UDP,0,0xf281,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18429,16903,UDP,0,0xf27f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18430,16904,UDP,0,0xf27d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18431,16905,UDP,0,0xf27b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18432,16906,UDP,0,0xf279,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18433,16907,UDP,0,0xf277,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18434,16908,UDP,0,0xf275,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18435,16909,UDP,0,0xf273,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18436,16910,UDP,0,0xf271,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18437,16911,UDP,0,0xf26f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18438,16912,UDP,0,0xf26d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18439,16913,UDP,0,0xf26b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18440,16914,UDP,0,0xf269,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18441,16915,UDP,0,0xf267,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18442,16916,UDP,0,0xf265,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18443,16917,UDP,0,0xf263,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18444,16918,UDP,0,0xf261,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18445,16919,UDP,0,0xf25f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18446,16920,UDP,0,0xf25d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18447,16921,UDP,0,0xf25b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18448,16922,UDP,0,0xf259,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18449,16923,UDP,0,0xf257,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18450,16924,UDP,0,0xf255,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18451,16925,UDP,0,0xf253,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18452,16926,UDP,0,0xf251,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18453,16927,UDP,0,0xf24f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18454,16928,UDP,0,0xf24d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18455,16929,UDP,0,0xf24b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18456,16930,UDP,0,0xf249,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18457,16931,UDP,0,0xf247,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18458,16932,UDP,0,0xf245,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18459,16933,UDP,0,0xf243,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18460,16934,UDP,0,0xf241,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18461,16935,UDP,0,0xf23f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18462,16936,UDP,0,0xf23d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18463,16937,UDP,0,0xf23b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18464,16938,UDP,0,0xf239,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18465,16939,UDP,0,0xf237,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18466,16940,UDP,0,0xf235,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18467,16941,UDP,0,0xf233,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18468,16942,UDP,0,0xf231,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18469,16943,UDP,0,0xf22f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18470,16944,UDP,0,0xf22d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18471,16945,UDP,0,0xf22b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18472,16946,UDP,0,0xf229,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18473,16947,UDP,0,0xf227,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18474,16948,UDP,0,0xf225,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18475,16949,UDP,0,0xf223,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18476,16950,UDP,0,0xf221,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18477,16951,UDP,0,0xf21f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18478,16952,UDP,0,0xf21d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18479,16953,UDP,0,0xf21b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18480,16954,UDP,0,0xf219,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18481,16955,UDP,0,0xf217,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18482,16956,UDP,0,0xf215,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18483,16957,UDP,0,0xf213,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18484,16958,UDP,0,0xf211,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18485,16959,UDP,0,0xf20f,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18486,16960,UDP,0,0xf20d,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18487,16961,UDP,0,0xf20b,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18488,16962,UDP,0,0xf209,0,0,anomaly
IPv4,60,UDP,192.168.1.4,192.168.1.5,18489,16963,UDP,0,0xf207,0,0,anomaly
