Ethernet Type,Packet Length,Service,Source IP,Destination IP,Source Port,Destination Port,Protocol,TCP Flags,Checksum,TCP Window Size,ICMP Type,Class
IPv6,97,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2603:1026:c02:3000::2,64128,443,UDP,0,0x7ef7,0,0,Normal
IPv6,92,UDP,2603:1026:c02:3000::2,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,64128,UDP,0,0x3f3c,0,0,Normal
IPv6,97,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2603:1026:c02:3000::2,64128,443,UDP,0,0x1589,0,0,Normal
IPv6,92,UDP,2603:1026:c02:3000::2,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,64128,UDP,0,0xfff0,0,0,Normal
IPv6,97,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2603:1026:c02:3000::2,64128,443,UDP,0,0xdea0,0,0,Normal
IPv6,75,TCP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2620:1ec:33::10,59831,443,TLS,0x0010,0x7d03,254,0,Anomaly
IPv6,92,UDP,2603:1026:c02:3000::2,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,64128,UDP,0,0x43f9,0,0,Normal
IPv6,86,TCP,2620:1ec:33::10,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,59831,TCP,0x0010,0xd7e4,16384,0,Normal
IPv4,56,TCP,3.77.249.83,192.168.1.6,443,59560,TCP,0x0010,0xb499,17,0,Anomaly
IPv4,54,TCP,192.168.1.6,3.77.249.83,59560,443,TCP,0x0010,0xb3aa,255,0,Normal
IPv6,75,TCP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2606:4700:4400::6812:202f,59568,443,TLS,0x0010,0x4dd0,253,0,Anomaly
IPv6,86,TCP,2606:4700:4400::6812:202f,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,59568,TCP,0x0010,0x67d0,19,0,Normal
IPv6,97,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2603:1026:c02:3000::2,64128,443,UDP,0,0x8dc6,0,0,Normal
IPv6,92,UDP,2603:1026:c02:3000::2,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,64128,UDP,0,0x9ba5,0,0,Normal
IPv6,75,TCP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2a00:1450:400b:c00::5f,59629,443,TLS,0x0010,0x01f0,252,0,Anomaly
IPv6,86,TCP,2a00:1450:400b:c00::5f,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,59629,TCP,0x0010,0x47e1,1046,0,Normal
IPv4,108,TCP,192.168.1.6,185.25.182.20,59518,27029,TLS,0x0018,0x68d8,254,0,Normal
IPv4,56,TCP,185.25.182.20,192.168.1.6,27029,59518,TCP,0x0010,0x7b78,2049,0,Anomaly
IPv4,54,TCP,192.168.1.6,20.42.65.91,59796,443,TCP,0x0011,0x07a2,1021,0,Normal
IPv4,54,TCP,20.42.65.91,192.168.1.6,443,59796,TCP,0x0011,0xcb9e,16383,0,Anomaly
IPv4,54,TCP,192.168.1.6,20.42.65.91,59796,443,TCP,0x0010,0x07a1,1021,0,Normal
IPv6,97,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2603:1026:c02:3000::2,64128,443,UDP,0,0x5a1f,0,0,Normal
IPv6,92,UDP,2603:1026:c02:3000::2,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,64128,UDP,0,0xfa70,0,0,Normal
IPv6,1292,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0x56a8,0,0,Normal
IPv6,1292,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0xbffa,0,0,Normal
IPv6,1292,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x101f,0,0,Normal
IPv4,54,TCP,192.168.1.6,35.213.145.237,59777,443,TCP,0x0011,0x4e3a,255,0,Normal
IPv4,54,TCP,192.168.1.6,35.213.145.237,59777,443,TCP,0x0014,0x4f35,0,0,Normal
IPv6,1292,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0xac3e,0,0,Normal
IPv6,310,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x730d,0,0,Normal
IPv6,86,TCP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,59837,443,TCP,0x0002,0x2b9b,65535,0,Normal
IPv6,227,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0xa758,0,0,Normal
IPv6,514,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0x38de,0,0,Normal
IPv6,520,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0xa99a,0,0,Normal
IPv6,496,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0xf645,0,0,Normal
IPv6,86,TCP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,59837,TCP,0x0012,0x3689,64800,0,Normal
IPv6,74,TCP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,59837,443,TCP,0x0010,0x7309,65280,0,Normal
IPv6,1418,TCP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,59837,443,TLS,0x0010,0x11d0,65280,0,Normal
IPv6,793,TCP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,59837,443,TLS,0x0018,0x7894,65280,0,Normal
IPv6,365,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0xbae6,0,0,Normal
IPv6,122,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0xafae,0,0,Normal
IPv6,83,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0xb832,0,0,Normal
IPv6,144,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0xf99b,0,0,Normal
IPv6,87,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0xf504,0,0,Normal
IPv6,88,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x25b9,0,0,Normal
IPv6,86,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0xc71f,0,0,Normal
IPv6,93,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0x1adc,0,0,Normal
IPv6,93,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0x72c9,0,0,Normal
IPv6,919,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x2433,0,0,Normal
IPv6,1292,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x592b,0,0,Normal
IPv6,1292,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x5067,0,0,Normal
IPv6,1292,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x720d,0,0,Normal
IPv6,1292,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x1700,0,0,Normal
IPv6,1292,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x1625,0,0,Normal
IPv6,985,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x4799,0,0,Normal
IPv6,84,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0xf8b8,0,0,Normal
IPv6,97,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0xd206,0,0,Normal
IPv6,93,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0x9b81,0,0,Normal
IPv6,93,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0x439c,0,0,Normal
IPv6,93,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0x92f2,0,0,Normal
IPv6,476,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x86d5,0,0,Normal
IPv6,130,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x1d59,0,0,Normal
IPv6,84,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x61ef,0,0,Normal
IPv6,97,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0xdd17,0,0,Normal
IPv6,479,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x4034,0,0,Normal
IPv6,326,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x3732,0,0,Normal
IPv6,84,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x9e31,0,0,Normal
IPv6,97,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0x890a,0,0,Normal
IPv6,93,UDP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,49804,443,UDP,0,0x8754,0,0,Normal
IPv6,74,TCP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,59837,TCP,0x0010,0x6cd3,64128,0,Normal
IPv6,338,TCP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,59837,TLS,0x0018,0xcae8,64128,0,Normal
IPv6,154,TCP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,59837,443,TLS,0x0018,0x08d7,65024,0,Normal
IPv6,85,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x5e89,0,0,Normal
IPv6,74,TCP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,59837,TCP,0x0010,0x68ac,64128,0,Normal
IPv6,377,TCP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,59837,TLS,0x0018,0xee96,64128,0,Normal
IPv6,86,UDP,2001:bb0:100:22::c27d:b22a,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,443,49804,UDP,0,0x9501,0,0,Normal
IPv6,74,TCP,2001:bb6:48d0:da00:75ee:8ba0:9eca:f5f0,2001:bb0:100:22::c27d:b22a,59837,443,TCP,0x0010,0x6875,64768,0,Normal
IPv4,100,UDP,192.168.1.10,224.0.0.251,5353,5353,UDP,0,0x0561,0,0,Normal
IPv6,120,UDP,fe80::14ed:6064:1e78:2447,ff02::fb,5353,5353,UDP,0,0xf17f,0,0,Normal
